Name of Earth Meteorite,id,Meteorite,nametype,recclass,mass,year,reclat,reclong,point_coordinates
,15438,0,Valid,L6,0.0,1836-01-01T00:00:00.000,45.366670,1.866670,[]
,53653,0,Valid,H5,0.0,2010-01-01T00:00:00.000,0.000000,0.000000,[]
,15443,0,Valid,Howardite,0.0,1803-01-01T00:00:00.000,48.133330,12.616670,[]
,15446,0,Valid,L6,0.0,1768-01-01T00:00:00.000,48.183330,13.133330,[]
,15447,0,Valid,L6,0.0,1801-01-01T00:00:00.000,-20.000000,57.000000,[]
,15451,0,Valid,Aubrite,0.0,1974-01-01T00:00:00.000,8.966670,12.083330,[]
,15453,0,Valid,"Iron, IAB-sLL",0.0,1885-01-01T00:00:00.000,24.683330,-101.683330,[]
,15454,0,Valid,L6,0.0,1942-01-01T00:00:00.000,-1.216670,30.000000,[]
,15455,0,Valid,L5/6,0.0,1992-01-01T00:00:00.000,1.066670,34.166670,[]
,15467,0,Valid,Eucrite-cm,0.0,1953-01-01T00:00:00.000,-27.250000,-67.500000,[]
,15469,0,Valid,H5,0.0,1861-01-01T00:00:00.000,29.016670,77.800000,[]
,15470,0,Valid,H5,0.0,1915-01-01T00:00:00.000,-6.233330,106.883330,[]
,15485,0,Valid,H4,0.0,1862-01-01T00:00:00.000,53.183330,13.150000,[]
,15486,0,Valid,L5,0.0,1903-01-01T00:00:00.000,46.818670,7.218170,[]
,15489,0,Valid,L6,0.0,1878-01-01T00:00:00.000,55.050000,12.066670,[]
,15491,0,Valid,LL6,0.0,1945-01-01T00:00:00.000,0.000000,37.666670,[]
,15492,0,Valid,H5,0.0,1920-01-01T00:00:00.000,25.483330,81.983330,[]
,15495,0,Valid,L5,0.0,1955-01-01T00:00:00.000,38.183330,15.566670,[]
,16626,0,Valid,L6,0.0,1897-01-01T00:00:00.000,50.583330,11.100000,[]
,16627,0,Valid,L6,0.0,1949-01-01T00:00:00.000,45.766670,3.250000,[]
,16628,0,Valid,L3.7,0.0,1852-01-01T00:00:00.000,46.500000,25.733330,[]
,16629,0,Valid,L6,0.0,1827-01-01T00:00:00.000,25.900000,83.616670,[]
,16631,0,Valid,H5,0.0,1980-01-01T00:00:00.000,34.800000,111.700000,[]
,16632,0,Valid,L6,0.0,1881-01-01T00:00:00.000,54.566670,-1.166670,[]
,52090,0,Valid,L5,0.0,2010-01-01T00:00:00.000,42.907500,-90.365560,[]
,16634,0,Valid,CM2,0.0,1889-01-01T00:00:00.000,48.066670,30.966670,[]
,16635,0,Valid,L6,0.0,1992-01-01T00:00:00.000,35.568330,133.220000,[]
,16636,0,Valid,L6,0.0,1944-01-01T00:00:00.000,46.233330,17.533330,[]
,16640,0,Valid,L6,0.0,1842-01-01T00:00:00.000,46.183330,16.100000,[]
,16643,0,Valid,Eucrite-mmict,0.0,1960-01-01T00:00:00.000,-26.450000,120.366670,[]
,16645,0,Valid,H5,0.0,1930-01-01T00:00:00.000,35.400000,-92.050000,[]
,16692,0,Valid,L,0.0,1632-01-01T00:00:00.000,35.078330,136.933330,[]
,16696,0,Valid,Pallasite,0.0,1826-01-01T00:00:00.000,37.283330,14.700000,[]
,16697,0,Valid,LL6,0.0,1952-01-01T00:00:00.000,32.333330,120.666670,[]
,16700,0,Valid,OC,0.0,1905-01-01T00:00:00.000,47.700000,16.600000,[]
,16701,0,Valid,L5,0.0,1910-01-01T00:00:00.000,25.683330,83.250000,[]
,16703,0,Valid,H5,0.0,1890-01-01T00:00:00.000,56.666670,23.000000,[]
,16707,0,Valid,H,0.0,1898-01-01T00:00:00.000,61.733330,5.933330,[]
,16709,0,Valid,L5-6,0.0,1882-01-01T00:00:00.000,46.800000,24.033330,[]
,16711,0,Valid,L6,0.0,1905-01-01T00:00:00.000,38.500000,-101.100000,[]
,16713,0,Valid,CV3,0.0,1908-01-01T00:00:00.000,-39.633330,174.400000,[]
,16715,0,Valid,H5,0.0,1858-01-01T00:00:00.000,38.116670,-1.166670,[]
,16717,0,Valid,Howardite,0.0,1953-01-01T00:00:00.000,-31.250000,26.466670,[]
,16719,0,Valid,H5,0.0,1998-01-01T00:00:00.000,31.608330,-102.858330,[]
,16720,0,Valid,H4,0.0,1849-01-01T00:00:00.000,35.250000,-80.500000,[]
,16725,0,Valid,L5,0.0,1950-01-01T00:00:00.000,38.016670,-8.250000,[]
,16726,0,Valid,L5,0.0,1846-01-01T00:00:00.000,43.266670,13.350000,[]
,16727,0,Valid,H5,0.0,1923-01-01T00:00:00.000,43.390560,1.962500,[]
,16729,0,Valid,L6,0.0,1838-01-01T00:00:00.000,47.633330,1.583330,[]
,16733,0,Valid,L6,0.0,1950-01-01T00:00:00.000,-15.966670,27.350000,[]
,16736,0,Valid,Eucrite-cm,0.0,1913-01-01T00:00:00.000,35.416670,-79.383330,[]
,16737,0,Valid,H5,0.0,1810-01-01T00:00:00.000,52.450000,-8.333330,[]
,16738,0,Valid,L6,0.0,1930-01-01T00:00:00.000,-40.975000,145.600000,[]
,16740,0,Valid,L6,0.0,1808-01-01T00:00:00.000,28.783330,78.833330,[]
,16742,0,Valid,H5,0.0,2000-01-01T00:00:00.000,49.600000,18.533330,[]
,16747,0,Valid,H5,0.0,1875-01-01T00:00:00.000,44.600000,5.133330,[]
,36592,0,Valid,CO3.6,0.0,2006-01-01T00:00:00.000,59.433330,10.700000,[]
,16759,0,Valid,H6,0.0,1868-01-01T00:00:00.000,26.833330,77.333330,[]
,16762,0,Valid,H4,0.0,1868-01-01T00:00:00.000,45.200000,8.500000,[]
,16766,0,Valid,H6,0.0,1902-01-01T00:00:00.000,-29.800000,141.700000,[]
,16804,0,Valid,L5,0.0,1991-01-01T00:00:00.000,18.700000,4.800000,[]
,16805,0,Valid,Stone-uncl,0.0,1637-01-01T00:00:00.000,44.083330,6.866670,[]
,16820,0,Valid,Stone-uncl,0.0,1944-01-01T00:00:00.000,-11.500000,33.500000,[]
,16841,0,Valid,L5,0.0,1865-01-01T00:00:00.000,12.633330,77.016670,[]
,16851,0,Valid,L,0.0,1795-01-01T00:00:00.000,9.333330,80.833330,[]
,16874,0,Valid,L6,0.0,1924-01-01T00:00:00.000,24.500000,90.216670,[]
,16875,0,Valid,CM2,0.0,1969-01-01T00:00:00.000,-36.616670,145.200000,[]
,16882,0,Valid,CM2,0.0,1950-01-01T00:00:00.000,36.600000,-88.100000,[]
,16885,0,Valid,"Iron, IAB-sHL",0.0,1964-01-01T00:00:00.000,26.133330,85.533330,[]
,16887,0,Valid,OC,0.0,1842-01-01T00:00:00.000,23.050000,72.633330,[]
,16889,0,Valid,H5,0.0,1956-01-01T00:00:00.000,12.000000,1.000000,[]
,16890,0,Valid,L6,0.0,1922-01-01T00:00:00.000,38.121670,140.061670,[]
,16892,0,Valid,Eucrite-cm,0.0,1875-01-01T00:00:00.000,26.983330,78.216670,[]
,16893,0,Valid,L5,0.0,1895-01-01T00:00:00.000,49.166670,19.500000,[]
,16898,0,Valid,Martian (nakhlite),0.0,1911-01-01T00:00:00.000,31.316670,30.350000,[]
,16899,0,Valid,L6,0.0,1923-01-01T00:00:00.000,13.733330,100.083330,[]
,16902,0,Valid,H5,0.0,1886-01-01T00:00:00.000,12.283330,79.200000,[]
,16903,0,Valid,L6,0.0,1917-01-01T00:00:00.000,35.666670,103.500000,[]
,16904,0,Valid,H6,0.0,1825-01-01T00:00:00.000,38.416670,-77.166670,[]
,16907,0,Valid,H6,0.0,1984-01-01T00:00:00.000,32.116670,121.800000,[]
,16908,0,Valid,H6,0.0,1928-01-01T00:00:00.000,19.250000,77.000000,[]
,16909,0,Valid,H6,0.0,1974-01-01T00:00:00.000,33.750000,51.500000,[]
,16912,0,Valid,L6,0.0,1928-01-01T00:00:00.000,-34.050000,150.688890,[]
,16914,0,Valid,Stone-uncl,0.0,0921-01-01T00:00:00.000,42.516670,12.516670,[]
,16922,0,Valid,H4,0.0,1936-01-01T00:00:00.000,-21.733330,165.900000,[]
,16923,0,Valid,Stone-uncl,0.0,1973-01-01T00:00:00.000,0.0,0.0,[]
,16927,0,Valid,CM2,0.0,1890-01-01T00:00:00.000,21.250000,83.666670,[]
,16934,0,Valid,L6,0.0,1995-01-01T00:00:00.000,36.449170,136.465280,[]
,16935,0,Valid,"Iron, ungrouped",0.0,1870-01-01T00:00:00.000,18.683330,83.483330,[]
,16941,0,Valid,L6,0.0,1970-01-01T00:00:00.000,9.500000,35.333330,[]
,16945,0,Valid,L6,0.0,1864-01-01T00:00:00.000,56.500000,21.500000,[]
,16950,0,Valid,EL6,0.0,2002-01-01T00:00:00.000,47.525000,10.808330,[]
,16953,0,Valid,L6,0.0,1860-01-01T00:00:00.000,40.000000,-81.766670,[]
,16954,0,Valid,L4,0.0,1994-01-01T00:00:00.000,15.366670,35.683330,[]
,16960,0,Valid,H5,0.0,2003-01-01T00:00:00.000,29.947180,-90.109760,[]
,16966,0,Valid,LL3.6,0.0,1883-01-01T00:00:00.000,-7.450000,111.416670,[]
,16968,0,Valid,"Iron, ungrouped",0.0,1900-01-01T00:00:00.000,13.850000,-4.383330,[]
,16970,0,Valid,Stone-uncl,0.0,1750-01-01T00:00:00.000,49.033330,-1.433330,[]
,16974,0,Valid,L6,0.0,1967-01-01T00:00:00.000,0.0,0.0,[]
,16975,0,Valid,LL6,0.0,1967-01-01T00:00:00.000,0.0,0.0,[]
,16976,0,Valid,H4,0.0,1935-01-01T00:00:00.000,52.450000,78.633330,[]
,16977,0,Valid,L4,0.0,1954-01-01T00:00:00.000,56.116670,37.333330,[]
,16980,0,Valid,"Iron, IVA",0.0,1975-01-01T00:00:00.000,29.866670,121.483330,[]
,16981,0,Valid,C3-ung,0.0,1983-01-01T00:00:00.000,32.925000,105.906670,[]
,16982,0,Valid,H3-4,0.0,1897-01-01T00:00:00.000,34.200000,131.566670,[]
,16983,0,Valid,"Iron, IID",0.0,1912-01-01T00:00:00.000,-28.566670,30.700000,[]
,16984,0,Valid,Eucrite-pmict,0.0,1823-01-01T00:00:00.000,44.083330,-69.483330,[]
,16985,0,Valid,H4-6,0.0,1991-01-01T00:00:00.000,40.085280,-86.055000,[]
,16988,0,Valid,L6,0.0,0861-01-01T00:00:00.000,33.725000,130.750000,[]
,16989,0,Valid,CM2,0.0,1879-01-01T00:00:00.000,-32.366670,-59.833330,[]
,16994,0,Valid,"Iron, IIIAB",0.0,1918-01-01T00:00:00.000,36.216670,-92.266670,[]
,17922,0,Valid,Aubrite,0.0,1948-01-01T00:00:00.000,39.683330,-99.866670,[]
,17930,0,Valid,H4,0.0,1971-01-01T00:00:00.000,45.291670,11.527220,[]
,17933,0,Valid,Ureilite,0.0,1886-01-01T00:00:00.000,54.816670,46.000000,[]
,17934,0,Valid,Stone-uncl,0.0,1662-01-01T00:00:00.000,58.550000,31.333330,[]
,17935,0,Valid,OC,0.0,1908-01-01T00:00:00.000,56.000000,22.000000,[]
,17936,0,Valid,L6,0.0,1933-01-01T00:00:00.000,42.916670,102.466670,[]
,17938,0,Valid,H5,0.0,1978-01-01T00:00:00.000,24.300000,-102.133330,[]
,17959,0,Valid,H6,0.0,1851-01-01T00:00:00.000,41.633330,0.750000,[]
,17960,0,Valid,H4,0.0,1925-01-01T00:00:00.000,43.333330,141.866670,[]
,17969,0,Valid,"Iron, IIIAB",0.0,1939-01-01T00:00:00.000,21.208330,94.916670,[]
,17970,0,Valid,LL5,0.0,1914-01-01T00:00:00.000,47.550000,22.025000,[]
,17979,0,Valid,H4,0.0,1887-01-01T00:00:00.000,57.783330,55.266670,[]
,17988,0,Valid,H5,0.0,1927-01-01T00:00:00.000,52.283330,8.050000,[]
,17989,0,Valid,L6,0.0,1855-01-01T00:00:00.000,58.500000,23.000000,[]
,17990,0,Valid,L6,0.0,1900-01-01T00:00:00.000,47.883330,22.033330,[]
,17994,0,Valid,H6,0.0,1741-01-01T00:00:00.000,33.283330,130.200000,[]
,17995,0,Valid,H5,0.0,1857-01-01T00:00:00.000,46.066670,23.583330,[]
,17996,0,Valid,L5,0.0,1963-01-01T00:00:00.000,6.750000,8.500000,[]
,17997,0,Valid,L6,0.0,1926-01-01T00:00:00.000,38.183330,-5.400000,[]
,17998,0,Valid,H5,0.0,1958-01-01T00:00:00.000,36.183330,139.216670,[]
,18000,0,Valid,"Iron, IIAB",0.0,1904-01-01T00:00:00.000,35.083330,135.200000,[]
,18002,0,Valid,LL6,0.0,1834-01-01T00:00:00.000,50.833330,25.500000,[]
,18009,0,Valid,L6,0.0,1930-01-01T00:00:00.000,52.950000,8.166670,[]
,18012,0,Valid,Stone-uncl,0.0,1520-01-01T00:00:00.000,39.000000,-0.033330,[]
,18013,0,Valid,LL5,0.0,1924-01-01T00:00:00.000,38.716670,-7.066670,[]
,18015,0,Valid,H5,0.0,1929-01-01T00:00:00.000,39.566670,-2.100000,[]
,18019,0,Valid,"Pallasite, PMG",0.0,1981-01-01T00:00:00.000,64.020000,161.808330,[]
,18026,0,Valid,CI1,0.0,1864-01-01T00:00:00.000,43.883330,1.383330,[]
,34489,0,Valid,Eucrite,0.0,2004-01-01T00:00:00.000,28.547500,-81.362220,[]
,18030,0,Valid,CO3.4,0.0,1868-01-01T00:00:00.000,47.116670,6.150000,[]
,18033,0,Valid,Stone-uncl,0.0,1671-01-01T00:00:00.000,48.500000,8.000000,[]
,18034,0,Valid,H6,0.0,1872-01-01T00:00:00.000,42.133330,12.933330,[]
,18042,0,Valid,L6,0.0,1928-01-01T00:00:00.000,58.883330,9.400000,[]
,18045,0,Valid,H,0.0,1867-01-01T00:00:00.000,38.400000,140.350000,[]
,18046,0,Valid,LL6,0.0,1896-01-01T00:00:00.000,38.600000,-95.216670,[]
,56729,0,Valid,L5,0.0,2003-01-01T00:00:00.000,12.900000,0.080000,[]
,18050,0,Valid,LL6,0.0,1986-01-01T00:00:00.000,30.180000,-6.577170,[]
,31282,0,Valid,H3-5,0.0,2003-01-01T00:00:00.000,24.300000,-13.100000,[]
,18052,0,Valid,H4,0.0,1998-01-01T00:00:00.000,37.608330,-8.280000,[]
,18055,0,Valid,L6,0.0,1900-01-01T00:00:00.000,-18.000000,16.000000,[]
,18058,0,Valid,H5,0.0,1856-01-01T00:00:00.000,43.400000,-5.866670,[]
,18062,0,Valid,OC,0.0,1775-01-01T00:00:00.000,51.333330,28.833330,[]
,18068,0,Valid,L6,0.0,1881-01-01T00:00:00.000,21.050000,-99.300000,[]
,18069,0,Valid,Eucrite-mmict,0.0,1929-01-01T00:00:00.000,55.666670,25.000000,[]
,18072,0,Valid,H6,0.0,1910-01-01T00:00:00.000,17.743330,120.455830,[]
,18073,0,Valid,OC,0.0,1910-01-01T00:00:00.000,32.316670,-89.716670,[]
,18074,0,Valid,L5,0.0,1988-01-01T00:00:00.000,-23.116670,-65.100000,[]
,18077,0,Valid,Iron,0.0,1914-01-01T00:00:00.000,43.483330,118.616670,[]
,18079,0,Valid,L3,0.0,1926-01-01T00:00:00.000,39.800000,-91.500000,[]
,18082,0,Valid,H5,0.0,1949-01-01T00:00:00.000,21.300000,-157.783330,[]
,32591,0,Valid,L6,0.0,2002-01-01T00:00:00.000,0.0,0.0,[]
,18093,0,Valid,L5,0.0,1859-01-01T00:00:00.000,15.083330,120.700000,[]
,18098,0,Valid,H5,0.0,1938-01-01T00:00:00.000,8.066670,124.283330,[]
,18101,0,Valid,LL5,0.0,1930-01-01T00:00:00.000,36.066670,-90.500000,[]
,18102,0,Valid,LL5,0.0,1967-01-01T00:00:00.000,-6.233330,-40.700000,[]
,18103,0,Valid,L6,0.0,1956-01-01T00:00:00.000,-19.133330,-51.666670,[]
,18106,0,Valid,L5,0.0,2003-01-01T00:00:00.000,41.484720,-87.679170,[]
,18108,0,Valid,LL3.6,0.0,1857-01-01T00:00:00.000,9.233330,78.350000,[]
,18109,0,Valid,EH3,0.0,1942-01-01T00:00:00.000,26.200000,85.400000,[]
,18110,0,Valid,Eucrite-pmict,0.0,1933-01-01T00:00:00.000,36.216670,-103.400000,[]
,18112,0,Valid,H6,0.0,1969-01-01T00:00:00.000,20.936940,82.050000,[]
,18116,0,Valid,L6,0.0,1950-01-01T00:00:00.000,-19.533330,-48.566670,[]
,18118,0,Valid,Iron,0.0,1922-01-01T00:00:00.000,38.133330,14.966670,[]
,18171,0,Valid,Mesosiderite-A1,0.0,1935-01-01T00:00:00.000,23.150000,91.183330,[]
,18173,0,Valid,H5,0.0,1966-01-01T00:00:00.000,43.466670,25.516670,[]
,18175,0,Valid,H5,0.0,1938-01-01T00:00:00.000,52.300000,77.033330,[]
,18176,0,Valid,L6,0.0,1826-01-01T00:00:00.000,48.533330,35.983330,[]
,18177,0,Valid,Howardite,0.0,1882-01-01T00:00:00.000,52.033330,43.000000,[]
,18179,0,Valid,L6,0.0,1989-01-01T00:00:00.000,11.333670,-3.542170,[]
,18180,0,Valid,L6,0.0,1963-01-01T00:00:00.000,56.133330,-117.933330,[]
,18181,0,Valid,Diogenite-pm,0.0,1953-01-01T00:00:00.000,51.666670,9.250000,[]
,18782,0,Valid,H6,0.0,1992-01-01T00:00:00.000,41.283330,-73.916670,[]
,18786,0,Valid,Aubrite,0.0,1946-01-01T00:00:00.000,30.125000,-103.116670,[]
,18792,0,Valid,Eucrite-mmict,0.0,1899-01-01T00:00:00.000,-10.666670,35.500000,[]
,18793,0,Valid,L6,0.0,1935-01-01T00:00:00.000,23.325000,91.000000,[]
,18797,0,Valid,LL5,0.0,1830-01-01T00:00:00.000,56.400000,-3.433330,[]
,18798,0,Valid,L6,0.0,1933-01-01T00:00:00.000,56.633330,39.433330,[]
,18799,0,Valid,Aubrite,0.0,1933-01-01T00:00:00.000,55.500000,66.083330,[]
,18800,0,Valid,H5,0.0,1995-01-01T00:00:00.000,14.052000,0.420000,[]
,18801,0,Valid,Eucrite-pmict,0.0,1855-01-01T00:00:00.000,35.300000,-86.633330,[]
,18804,0,Valid,Stone-uncl,0.0,1779-01-01T00:00:00.000,53.533330,-7.333330,[]
,18808,0,Valid,L6,0.0,1901-01-01T00:00:00.000,40.000000,-99.250000,[]
,18809,0,Valid,H4,0.0,1887-01-01T00:00:00.000,11.250000,108.583330,[]
,18811,0,Valid,H4,0.0,1933-01-01T00:00:00.000,12.000000,105.483330,[]
,18812,0,Valid,L5,0.0,1941-01-01T00:00:00.000,15.716670,108.100000,[]
,18813,0,Valid,LL3.4,0.0,1968-01-01T00:00:00.000,44.244170,11.502220,[]
,18816,0,Valid,Stone-uncl,0.0,1843-01-01T00:00:00.000,41.366670,-6.233330,[]
,18822,0,Valid,EL6,0.0,1863-01-01T00:00:00.000,58.666670,25.733330,[]
,18831,0,Valid,Eucrite-mmict,0.0,1996-01-01T00:00:00.000,26.034720,73.941670,[]
,18832,0,Valid,H,0.0,1881-01-01T00:00:00.000,-32.866670,18.716670,[]
,18834,0,Valid,L6,0.0,1882-01-01T00:00:00.000,25.800000,88.450000,[]
,18835,0,Valid,H6,0.0,1884-01-01T00:00:00.000,29.583330,76.000000,[]
,18837,0,Valid,"Iron, IAB-ung",0.0,1921-01-01T00:00:00.000,31.950000,-83.516670,[]
,18846,0,Valid,H6,0.0,1930-01-01T00:00:00.000,30.700000,-96.116670,[]
,51706,0,Valid,L5-6,0.0,2008-01-01T00:00:00.000,45.275000,26.709720,[]
,18849,0,Valid,L5,0.0,1723-01-01T00:00:00.000,50.533330,14.116670,[]
,18851,0,Valid,L6,0.0,1868-01-01T00:00:00.000,11.583330,104.916670,[]
,32592,0,Valid,LL5,0.0,2002-01-01T00:00:00.000,0.0,0.0,[]
,18853,0,Valid,L5,0.0,1819-01-01T00:00:00.000,50.933330,12.133330,[]
,18858,0,Valid,H5,0.0,1866-01-01T00:00:00.000,26.716670,82.666670,[]
,18860,0,Valid,CM2,0.0,1942-01-01T00:00:00.000,66.348330,14.015000,[]
,18865,0,Valid,Winonaite,0.0,1931-01-01T00:00:00.000,53.036390,-4.319440,[]
,18874,0,Valid,H6,0.0,1998-01-01T00:00:00.000,34.175000,-103.295000,[]
,18876,0,Valid,Stone-uncl,0.0,1796-01-01T00:00:00.000,38.500000,-8.000000,[]
,18879,0,Valid,LL,0.0,1933-01-01T00:00:00.000,31.416670,118.500000,[]
,18883,0,Valid,L6,0.0,1932-01-01T00:00:00.000,48.302500,13.940830,[]
,18887,0,Valid,H5,0.0,1959-01-01T00:00:00.000,49.666670,14.033330,[]
,18888,0,Valid,L6,0.0,1893-01-01T00:00:00.000,39.116670,-83.850000,[]
,45984,0,Valid,Eucrite-br,0.0,2007-01-01T00:00:00.000,39.350000,-3.516670,[]
,18899,0,Valid,H5,0.0,1863-01-01T00:00:00.000,23.366670,75.183330,[]
,18901,0,Valid,H5,0.0,1868-01-01T00:00:00.000,52.766670,21.266670,[]
,18902,0,Valid,Stone-uncl,0.0,1811-01-01T00:00:00.000,13.333330,78.950000,[]
,18905,0,Valid,L6,0.0,1937-01-01T00:00:00.000,-29.033330,-53.050000,[]
,18907,0,Valid,L/LL5,0.0,1982-01-01T00:00:00.000,32.083330,121.500000,[]
,18908,0,Valid,EH3,0.0,1976-01-01T00:00:00.000,26.533330,106.466670,[]
,22357,0,Valid,H6,0.0,1925-01-01T00:00:00.000,-30.116670,28.700000,[]
,22358,0,Valid,H4,0.0,1857-01-01T00:00:00.000,17.766670,95.183330,[]
,22360,0,Valid,"Iron, IAB-ung",0.0,1898-01-01T00:00:00.000,39.000000,-0.666670,[]
,22361,0,Valid,H,0.0,1990-01-01T00:00:00.000,44.616670,126.133330,[]
,22363,0,Valid,L6,0.0,1851-01-01T00:00:00.000,46.600000,0.250000,[]
,22368,0,Valid,H5,0.0,1957-01-01T00:00:00.000,-26.666670,-65.450000,[]
,22371,0,Valid,"Iron, IIAB",0.0,1986-01-01T00:00:00.000,27.725280,76.465000,[]
,31302,0,Valid,L5,0.0,1983-01-01T00:00:00.000,28.225000,70.200000,[]
,22376,0,Valid,L6,0.0,1878-01-01T00:00:00.000,52.983330,37.033330,[]
,22384,0,Valid,L6,0.0,1940-01-01T00:00:00.000,26.450000,82.900000,[]
,22385,0,Valid,LL,0.0,1916-01-01T00:00:00.000,24.166670,87.766670,[]
,22386,0,Valid,L6,0.0,1958-01-01T00:00:00.000,51.883330,6.933330,[]
,22387,0,Valid,H4,0.0,1917-01-01T00:00:00.000,23.983330,87.083330,[]
,22390,0,Valid,H5,0.0,1899-01-01T00:00:00.000,19.866670,-100.816670,[]
,22392,0,Valid,L6,0.0,1937-01-01T00:00:00.000,25.383330,72.016670,[]
,22394,0,Valid,L6,0.0,1919-01-01T00:00:00.000,38.200000,115.700000,[]
,22395,0,Valid,H6,0.0,1961-01-01T00:00:00.000,26.666670,50.150000,[]
,22396,0,Valid,Stone-uncl,0.0,1740-01-01T00:00:00.000,43.500000,26.533330,[]
,22398,0,Valid,Stone-uncl,0.0,1880-01-01T00:00:00.000,52.200000,17.983330,[]
,53502,0,Valid,H5,0.0,2007-01-01T00:00:00.000,38.137420,-119.758120,[]
,22584,0,Valid,L5,0.0,1947-01-01T00:00:00.000,42.475000,-5.333330,[]
,22585,0,Valid,"Iron, IVA",0.0,1919-01-01T00:00:00.000,-6.733330,111.366670,[]
,22586,0,Valid,CR2,0.0,1824-01-01T00:00:00.000,44.766670,11.283330,[]
,22587,0,Valid,L5,0.0,1925-01-01T00:00:00.000,-32.750000,-65.283330,[]
,22589,0,Valid,L6,0.0,1916-01-01T00:00:00.000,38.666670,116.133330,[]
,22590,0,Valid,"Iron, IIF",0.0,1933-01-01T00:00:00.000,48.600000,45.666670,[]
,22592,0,Valid,CI1,0.0,1965-01-01T00:00:00.000,51.333330,-118.950000,[]
,22593,0,Valid,L6,0.0,1929-01-01T00:00:00.000,28.200000,76.666670,[]
,22597,0,Valid,L6,0.0,1903-01-01T00:00:00.000,35.033330,-83.033330,[]
,24140,0,Valid,L,0.0,1948-01-01T00:00:00.000,-44.116670,-66.150000,[]
,22599,0,Valid,H5,0.0,1918-01-01T00:00:00.000,46.883330,-102.316670,[]
,22602,0,Valid,OC,0.0,1980-01-01T00:00:00.000,31.250000,-99.033330,[]
,22603,0,Valid,LL5,0.0,1828-01-01T00:00:00.000,37.466670,-77.500000,[]
,22611,0,Valid,L4,0.0,1934-01-01T00:00:00.000,-26.100000,-49.800000,[]
,22614,0,Valid,Stone-uncl,0.0,1491-01-01T00:00:00.000,45.483330,9.516670,[]
,22637,0,Valid,H6,0.0,1876-01-01T00:00:00.000,41.083330,-86.283330,[]
,22640,0,Valid,Stone-uncl,0.0,1895-01-01T00:00:00.000,-23.383330,150.516670,[]
,22641,0,Valid,Diogenite,0.0,1871-01-01T00:00:00.000,42.300000,0.550000,[]
,22642,0,Valid,Stone-uncl,0.0,1775-01-01T00:00:00.000,50.350000,10.800000,[]
,22766,0,Valid,H5,0.0,1921-01-01T00:00:00.000,44.516670,-83.950000,[]
,22773,0,Valid,"Iron, IIIAB",0.0,1876-01-01T00:00:00.000,52.766670,-2.516670,[]
,22780,0,Valid,L6,0.0,1976-01-01T00:00:00.000,-1.450000,29.833330,[]
,22782,0,Valid,R3.8-6,0.0,1934-01-01T00:00:00.000,0.266670,36.533330,[]
,22783,0,Valid,L4-6,0.0,1949-01-01T00:00:00.000,-10.266670,38.766670,[]
,22791,0,Valid,L5,0.0,1914-01-01T00:00:00.000,51.133330,34.500000,[]
,22792,0,Valid,H5,0.0,1855-01-01T00:00:00.000,27.433330,82.083330,[]
,22793,0,Valid,LL6,0.0,1999-01-01T00:00:00.000,23.083330,91.666670,[]
,22796,0,Valid,Stone-uncl,0.0,1636-01-01T00:00:00.000,51.533330,14.883330,[]
,23101,0,Valid,EH5,0.0,1914-01-01T00:00:00.000,43.733330,1.383330,[]
,23102,0,Valid,LL6,0.0,1966-01-01T00:00:00.000,45.300000,0.233330,[]
,23103,0,Valid,Iron,0.0,1913-01-01T00:00:00.000,35.666670,136.300000,[]
,23107,0,Valid,L6,0.0,1981-01-01T00:00:00.000,44.979170,-122.969440,[]
,23111,0,Valid,L5,0.0,1798-01-01T00:00:00.000,46.050000,4.633330,[]
,23114,0,Valid,LL5,0.0,1985-01-01T00:00:00.000,52.750000,11.050000,[]
,23115,0,Valid,"Iron, IIIAB",0.0,1921-01-01T00:00:00.000,25.666670,74.866670,[]
,23128,0,Valid,H6,0.0,1973-01-01T00:00:00.000,33.484720,-117.662500,[]
,31315,0,Valid,L6,0.0,2002-01-01T00:00:00.000,43.666670,13.000000,[]
,23130,0,Valid,L6,0.0,1956-01-01T00:00:00.000,-31.016670,-71.400000,[]
,34063,0,Valid,LL6,0.0,1968-01-01T00:00:00.000,19.766670,-100.650000,[]
,23161,0,Valid,L4,0.0,1873-01-01T00:00:00.000,-29.200000,-51.866670,[]
,23164,0,Valid,CM2,0.0,1939-01-01T00:00:00.000,24.166670,-99.333330,[]
,23165,0,Valid,L6,0.0,1924-01-01T00:00:00.000,-33.900000,-61.700000,[]
,50909,0,Valid,L6,0.0,2008-01-01T00:00:00.000,-31.535556,-68.489444,[]
,23171,0,Valid,H4,0.0,1962-01-01T00:00:00.000,-20.810000,-49.380560,[]
,23176,0,Valid,L4,0.0,1918-01-01T00:00:00.000,52.550000,46.550000,[]
,23187,0,Valid,H,0.0,1688-01-01T00:00:00.000,34.716670,137.783330,[]
,23188,0,Valid,L6,0.0,1868-01-01T00:00:00.000,43.150000,-0.850000,[]
,23190,0,Valid,LL4,0.0,1894-01-01T00:00:00.000,47.216670,29.866670,[]
,23192,0,Valid,CM2,0.0,1986-01-01T00:00:00.000,35.866670,139.400000,[]
,23455,0,Valid,L5,0.0,1934-01-01T00:00:00.000,49.233330,17.566670,[]
,23457,0,Valid,L,0.0,1715-01-01T00:00:00.000,53.350000,15.050000,[]
,23458,0,Valid,H5,0.0,1968-01-01T00:00:00.000,42.860830,-73.950280,[]
